"rating","fullContent"
2,"Nos quedamos en una habitación en la planta baja y estaba sucia la alfombra y los rincones, incluso aparecieron arañas.
El baño tenía una ducha con un antideslizante muy sucio con pelos y además el agua no drenaba. Tiene una cocina que se puede usar, pero casi no tiene implementos de ollas o platos para usar. "
2,"Dos dormitorios, cocina, living, baño. Todo necesitando serio y más o menos urgente mantenimiento. Toallas limpias, sin agua caliente en el lavamanos, cocina que podría beneficiarse de mayor higiene. Desayuno poco confiable y ocasionalmente disponible solo como servicio a la habitación."
1,"El agua caliente es una mentira... Tiene calentadores eléctricos en la ducha que no llegan a calentar el agua y encina la conexión eléctrica esta dentro de la ducha... Es un milagro que la gente no se quede electrocutada.
Las habitaciones son viejísimas.
El baño sucio.
El servio a la habitación es inexistente.
No se lo recomiendo a nadie."
2,"Lo positivo es que está situado en un lugar céntrico y es limpio.
Lo negativo es:
- La puerta de la habitación da al exterior y es de cristal por lo que entra mucho frío por la noche y cuando pides calefacción te ofrecen una estufa mala pagando un suplemento.
- Engañan con el precio que ponen en Booking ya que después te hacen pagar un 13% más de impuestos que la web de Booking dice que realmente estamos exentos de pagar ya que somos turistas.
- Mala atención del recepcionista que pasa allí la mañana y la tarde.
- Pasé frío en la sauna que ofrecen, increíble no?"
2,"El colchón se hunde en la mitad... el recepcionista es un estafador... dijo que no había problema en pagar en dólares pero nos cobró un recargo adicional según el cambio sugerido por el mismo. El vuelto nos dio en bolivianos a otro cambio diferente.
El desayuno muy malo. Las toallas como lijas.
Dice que tiene WIFi pero no servía cuando llegamos."
2,"El hotel no es malo, la ubicación y las vistas son muy buenas, hay personal que es agradable pero no se lo recomendaría a NADIE.
El recepcionista (el mas alto) es un incompetente y un mal educado, a parte de su apatía tuvimos que aguantar que nos llamase prepotentes simplemente por decirle que no llamase a una compañía de taxis con la cual trabajan y tuvimos problemas. No volvería."
2,"El hotel es lindo y las habitaciones son cómodas. Internet funciona bien. Para ser justo, todos nuestros problemas fueron con el recepcionista de la tarde/noche. El resto del equipo siempre nos trató bien. El recepcionista nos hizo problemas desde el primer momento. 1) No nos quería mostrar la habitación porque pensaba que no la íbamos a tomar por el precio. 2) Nos dió la habitación más pequeña que tenía, aún teniendo otras más cómodas disponibles que luego pudimos observar. 3) Nos dio una habitación matrimonial que era más pequeña y costosa que las habitaciones simples. Cuando le reclamamos se burló de nosotros y nos dijo que si queríamos nos fuéramos. 4) Nos hizo problemas para tomar agua de un dispenser público que tenía el hotel. 5) Nos hizo problemas para cambiar un servicio de lavandería que le habíamos entregado 5 minutos antes, solo le pedimos que lo cambie de ""Rápido"" a ""Normal"", y nos hizo problemas por esto... Recomendación: Capaciten al personal para atender mejor al turista !!"
1,"Yo lleve un grupo de 16 personas, 12 estudiantes y 4 profesores, a quedarnos en el Hotel Fuentes. Íbamos a quedarnos dos noches, pero el servicio fue tan MAL que nos decidimos irnos después de la primera noche.
En primer lugar, nosotros habíamos avisado al hotel que íbamos a llegar a La Paz en el bus de las 6 de la mañana. ""No hay problema"" nos dijeron ""aquí ya tendremos listos sus cuartos."" Mentira. Nos hicieron esperar hasta el mediodía para entrar en los cuartos después de habernos dicho el contrario. No entiendo porque nos mintieron, pero la verdad es que la espera nos dolió después de 8 horas en la flota.
Ya, segundo, el muchacho que nos atendía en la recepción fue muy mal educado y nos nos ayudo en nada. En lo que esperamos su error, nos dijo que no podríamos dejar las cosas en tal lugar y no se preocupaba nada por ayudarnos a entrar a los cuartos.
Después, cuando le dijimos que no estábamos muy satisfechos y que ya no nos íbamos a quedar otra noche, ""mas bien que sea así"" nos dijo! Tan mal educado. Se enojo con nosotros y acuso a uno de los estudiantes de haber robado una toalla, que era plenamente falso. Ya habíamos sacado las mochilas al nuevo hotel así que el recepcionista nos amenazo con llamar a la policía y denunciar el robo de una toalla si no le diéramos 60 bolivianos! O sea, un chantaje! La verdad es que no he tenido muchas experiencias tan DESAGRADABLES en todo el tiempo que he trabajado en turismo. A los turistas y mas que nada a los que trabajan con grupos de turistas les recomiendo que se vayan a otro lugar, que en La Paz hay muchos, y se eviten este dolor de cabeza y maltrato."
1,"El servicio por parte del recepcionista es pésimo, no limpian las habitaciones, estuvimos 5 noches y nunca nos limpiaron los baños y tampoco reponían el papel higiénico, muchas veces indicamos que limpien la habitación y no lo hicieron. El dueño del hotel es una pésima persona, que trata mal a sus trabajadores y quiere obtener más ingresos inventando pérdidas de cosas para cobrar mucho dinero por ellas, personalmente a nuestro grupo nos culpó de la pérdida de un cuchillo, por lo que quería cobrar 15 dolares por él. El recepcionista de noche no abre la puerta, dejando a turistas afuera esperando por mucho tiempo, es una persona con muy mala disposición y poco cordial. Una información importante es que el edificio es un poco antiguo y en una oportunidad en la noche en una de las habitaciones de nuestro grupo apareció un hombre de negro, que entró a una de las habitaciones mientras todos dormían, una persona pudo verlo, al día siguiente se consultó por esto en recepción, y la respuesta fue que había un hombre que todas las noches se paseaba por las habitaciones con numeración 200 y que siempre tenían comentarios de turistas por el mismo suceso. Uf ni decir el miedo que tuvimos todas para la noche siguiente.... Simplemente no se alojen en este hotel, de seguro deben existir mejores hoteles en La Paz."
2,"Pasamos una noche en este hotel donde la habitación no estaba mal, la tv con cable bien y el baño mas o menos limpio donde se acabo el papel higiénico y no tenían y nos dieron uno empezado de otro lado..
Dicen que internet es hasta 21:30 pero lo cerraron antes porque si y apagaron todo aun sabiendo que lo necesitábamos y que estaban fuera de horario...
3 veces fuimos a pagar la noche donde nunca tenían cambio ni en dolares ni en bolivianos y cuando les dije que partía nuestro tour que era su problema el empleado dijó que bueno que no era su problema ¿?.. finalmente lo consiguieron, y todo era para pagarles apenas llegamos!
Aparte en la noche salimos a cenar y nos dejo afuera porque se durmió, media hora golpeando y tocando timbre para poder entrar antes de medianoche!
Y por ultimo el día antes explique que partíamos temprano si incluía el desayuno, me dijo que algo frio si y cuando fui al día siguiente nada de nada y ni siquiera quisieron calentar un termo de agua caliente para tomar un te por mi cuenta!!!
un desastre!! el servicio es lo peor de este hotel, hay mejores opciones por lejos!!"
2,"El hotel es frío y sin calefacción, cuando pides un calefactor tienes que pagarlo aparte. También dicen que internet es gratis, pero esto es solo la primera hora. El desayuno es malo y escaso. Lo peor fue que reservamos el hotel por hostelbookers, y cuando fuimos a pagar nos dijeron que era más, redondearon de 25,02$ a 26$, no es mucho más, pero no es lo acordado. Aparte luego hacen el cambio a bolivianos fatal, con lo que ganan dos veces. Tampoco respetaron el tipo de habitación que habíamos reservado y nos dieron lo que quisieron."
1,"El peor lugar que he estado en mis 5 años de viajero por el mundo, casi me electrocuto en la ducha por una mala conexión eléctrica. Al llegan la habitación no era la acordada por booking, luego al otro día no nos quisieron guardar las maletas mientras recorríamos la ciudad por lo tanto no tiene luggage room. Es inseguro ya que no hay nadie y queda abierto todo el día por lo que cualquier persona puede entrar. El staff es mala onda y el desayuno pésimo. La peor experiencia. Para colmo la persona encargada puso que no nos habíamos presentado en la reserva para poder cancelarla y así no poder dejar una calificación. Juzgue ud. no lo recomiendo a nadie.."
1,"Nos cobraron 15 dolares por persona para habitación con baño privado que no funcionaba y tuvimos que compartir con UN SOLO baño para todos, sin agua.
Es muy lejos, hay que escalar muchísimo, nos llevaron las mochilas en burro y nos cobraron!!
El wifi anduvo solo un par de horas..
Nos quedamos una sola noche, totalmente decepcionante!"
2,"La Habitación que nos asignaron era muy pequeña. El baño no tenia agua caliente,ante el reclamo no hubo respuesta. El televisor, viejo y con mala imagen.
Cordial atención del personal.
El desayuno bien."
1,"Muy mala relación calidad precio, lastimosamente hay ofertas en la Paz con mejores servicios y precios más económicos. El desayuno: Pan, Café y Jugo artificial y claro, tienes la carta para comprar adicionales. Las camas y el piso hacen mucho ruido.
-Relación calidad precio (Pésimo).
-Desayuno (Pésimo).
-Descanso (Malo, no se puede dormir por el ruido de camas y pisos).
NO LO RECOMIENDO. por la mitad del precio pueden hospedarse cerca a las embajadas, con desayuno excelente (Les recomiendo: Rendezvous Hostel, La Paz )."
2,"El lugar es lindo y tranquilo, pero es un poco caro, el desayuno es muy malo, no tiene cocina para los huéspedes y luego de hacer el chek out si necesitas quedarte mas tiempo hasta tomar un bus te cobran extra. "
2,"Las habitaciones, en términos generales, son feas. Los colchones de las camas están en pésimas condiciones. Poner mucho ojo con los baños, ya que durante la estadía nos tocó un baño privado asqueroso. No recomiendo comer en el restaurante, es malo y caro. Si buscan mejor, encontrarán mejores alternativas a menor precio. Este hostal solo esta para recibir a aquellos que se quedan sin lugar en el Wild Rover y les da flojera seguir recorriendo debido al viaje, equipaje, etc.

No lo recomiendo en lo absoluto y jamás volveré a quedarme ahi."
1,"Si bien el hotel está en una muy buena ubicación, la atención por parte de una de las propietarias fue la experiencia mas desagradable que he tenido en un hotel. Nos ha tratado de manera agresiva,amenazante, descortés y evidenciando severos problemas de entendimiento.NO lo recomiendo ni en lo mas mínimo"
